mag_r,u-g,g-r,r-i,i-z,z_spec
-1.060158,0.182018,0.265532,-0.6076010000000001,0.24939099999999997,0.24539699999999998
-0.488134,-0.043976999999999995,0.296333,-0.47428000000000003,0.313192,0.308733
0.16081600000000001,0.060809,0.793293,-0.14013,0.572477,0.325102
-0.331556,0.155611,0.22495300000000001,-0.178911,0.203348,0.202443
-0.43427299999999996,0.002892,0.27924099999999996,-0.530852,-0.019084999999999998,0.249042
0.34087,-0.17235999999999999,-0.123046,0.18573900000000002,0.026864,0.548657
-1.074516,-0.041543000000000004,0.8283440000000001,-0.243466,0.11163800000000001,0.32810700000000004
-0.006833,-0.149883,0.589701,-0.31074,-0.273938,0.326452
-1.103075,0.135956,0.03915,-0.542614,0.012827000000000002,0.20485599999999998
0.717174,0.273447,0.682616,0.331845,0.10630899999999999,0.42298900000000006
-0.8468049999999999,0.286647,0.137515,-0.494118,-0.057762,0.221156
-0.776613,0.18090799999999999,0.386449,-0.401397,-0.139095,0.27026999999999995
-0.745056,0.169405,0.162049,-0.513026,-0.050248,0.24437399999999998
0.29638600000000004,-0.065438,0.87472,-0.18574200000000002,0.35792399999999996,0.340426
-1.0067780000000002,-0.622267,0.823058,-0.18704,0.100722,0.326644
-0.196713,-0.300471,0.9849190000000001,-0.284639,-0.237423,0.34134200000000003
-0.48670699999999995,-0.38919899999999996,0.302323,-0.477912,-0.151135,0.279723
-0.177843,-0.019066,0.8207559999999999,-0.257754,-0.190225,0.34060300000000004
-0.336213,0.15262,0.444371,-0.2366,-0.026310000000000004,0.284142
0.317731,-0.213549,0.726514,0.011655,0.386621,0.414304
-0.28942199999999996,0.1711,0.74907,-0.277884,-0.127407,0.36144299999999996
-0.207884,-0.497774,0.703607,-0.319852,0.066258,0.352202
0.387387,0.125183,0.42215699999999995,-0.322408,0.110257,0.377409
-0.49326099999999995,-0.439982,0.786723,-0.357388,0.18289,0.329356
-0.20875900000000003,0.299607,0.628131,-0.25500500000000004,-0.22059299999999998,0.309802
-1.0576459999999999,0.29099,0.103368,-0.523682,-0.161387,0.222794
-0.612416,-0.113196,0.112106,-0.39398099999999997,-0.12619,0.2363
-0.146725,-0.121092,0.828465,-0.28344,-0.027816000000000004,0.382213
0.35543600000000003,0.117477,0.721965,-0.19159600000000002,-0.510884,0.338839
-0.220381,-0.19374,0.549678,-0.391952,-0.240161,0.31906799999999996
-0.801281,0.103978,-0.079174,-0.6463409999999999,-0.21505300000000002,0.193904
-1.232692,0.29744499999999996,-0.209036,-0.6298020000000001,-0.195866,0.170758
-0.706788,0.133935,0.37441399999999997,-0.439646,-0.298953,0.302775
-0.080614,-0.500929,0.8321860000000001,-0.41020500000000004,-0.215544,0.381457
-0.089051,0.168074,0.525768,-0.33783,0.158047,0.320819
0.372067,-0.168302,0.8378950000000001,0.009175,-0.135194,0.42610299999999995
-0.324827,0.037254,0.476288,-0.346077,0.120049,0.25983
-1.020102,0.168435,0.062137,-0.514342,0.09036799999999999,0.209247
-0.614766,0.08186,0.391732,-0.32712800000000003,-0.150401,0.275494
0.552584,-0.178229,0.591208,0.299913,0.420149,0.46409700000000004
0.814606,-0.22861399999999998,0.41345600000000005,0.22173600000000002,0.520543,0.519475
0.8219350000000001,-0.6011989999999999,0.158046,0.255657,-0.152289,0.41267600000000004
0.144947,-0.060205999999999996,0.6628470000000001,-0.126521,-0.181603,0.404527
0.24266999999999997,-0.5231140000000001,0.55469,0.066624,0.368223,0.404605
0.787551,-0.519712,0.24984800000000001,0.18833,-0.051161,0.45778100000000005
-0.5049560000000001,0.025791,0.8065760000000001,-0.284943,-0.23722,0.34574
-1.004816,-0.051815999999999994,-0.049751,-0.699404,-0.212642,0.230803
-0.260842,-0.073681,0.735744,-0.35649899999999995,0.255797,0.33955100000000005
0.095113,0.030677,0.82099,-0.19855,0.035314,0.377305
0.075239,-0.072858,0.8485950000000001,-0.34987199999999996,0.116507,0.340116
-0.942371,0.289401,0.03988,-0.48564399999999996,-0.093537,0.199331
-1.079696,0.122608,0.04015,-0.537484,-0.018789,0.193103
-0.5817859999999999,-0.512241,0.853341,-0.253128,0.044271,0.35479499999999997
-0.289243,-0.103058,0.42463,-0.22896799999999998,0.048952999999999997,0.265608
0.665628,-0.662814,0.410972,0.21359499999999998,0.31547800000000004,0.544836
0.035817,-0.446535,0.82099,-0.25990599999999997,-0.43984300000000004,0.357336
-0.899439,0.198676,0.028487000000000002,-0.5187930000000001,0.044107,0.20967199999999997
-1.02975,0.11310999999999999,-0.154307,-0.678373,-0.238882,0.193401
-0.040331,-0.204493,0.778332,-0.324303,0.158429,0.334913
-0.216433,-0.077511,0.898443,-0.278767,-0.071284,0.330785
-0.43661700000000003,0.130531,0.46398999999999996,-0.334052,-0.174347,0.28525500000000004
0.120583,-0.092226,0.581325,-0.11280599999999999,-0.114159,0.418009
-0.143594,-0.10796700000000001,0.59521,-0.307313,-0.08795800000000001,0.33989
0.051824,-0.020819,0.727258,-0.295324,-0.305921,0.308251
-0.14235899999999999,0.175109,0.514896,-0.293932,0.08017,0.331129
0.196687,-0.009912,0.8847450000000001,-0.179168,-0.02546,0.39515900000000004
-0.373119,-0.087937,0.65458,-0.207141,0.36598400000000003,0.373001
-0.8738309999999999,0.10336300000000001,-0.196293,-0.710095,-0.102346,0.19075699999999998
0.598812,-0.260818,0.522827,0.315224,0.19481199999999999,0.481275
0.376219,0.178098,0.8485299999999999,0.281016,-0.166389,0.455163
0.167097,-0.577002,0.65717,0.16095399999999999,0.033433,0.45361599999999996
-0.20688,-0.06784,0.24805300000000002,-0.233371,0.130442,0.27871399999999996
0.8917139999999999,-0.397,0.416696,0.208396,0.535688,0.45996099999999995
-0.359572,0.27216799999999997,0.643964,-0.527671,-0.246083,0.326442
-0.305371,-0.35549000000000003,0.342143,-0.47484799999999994,-0.268804,0.276408
-1.268382,-0.008393000000000001,0.068361,-0.61283,-0.11164600000000001,0.20730500000000002
-0.522957,0.03709,0.24957800000000002,-0.543251,-0.406752,0.265004
0.19322999999999999,-0.171098,0.027436000000000002,-0.578599,-0.030149000000000002,0.237965
-0.14146199999999998,-0.209481,0.7955180000000001,-0.28713,-0.064348,0.334242
0.767195,-0.09789099999999999,0.38545300000000005,0.275402,0.241986,0.472152
-0.383214,0.004599,0.320108,-0.287575,-0.12284300000000001,0.282727
-0.049101,-0.43625600000000003,0.925392,0.04147,-0.227841,0.40881300000000004
-0.23654099999999997,-0.21135199999999998,0.7010569999999999,-0.162483,0.16431199999999999,0.31700300000000003
0.052815999999999995,-0.5555100000000001,0.799517,-0.099232,0.337161,0.35776399999999997
0.323367,-0.38200700000000004,0.8640450000000001,-0.013406,0.469016,0.44789700000000005
-0.528226,0.13103499999999998,0.11283499999999999,-0.518009,-0.15571500000000002,0.24269000000000002
-0.635618,0.07311000000000001,0.35541799999999996,-0.48228699999999997,-0.013304,0.253925
-0.289381,-0.5703729999999999,0.565124,-0.261251,-0.151018,0.308012
-0.043065,-0.303727,0.8355459999999999,-0.252899,0.130208,0.37403200000000003
0.052027,0.24805500000000003,0.8354,-0.132995,0.255134,0.381996
0.20561300000000002,-0.310896,1.2285409999999999,0.019211000000000002,0.30535,0.370697
-0.279744,-0.02833,0.5767,-0.23442399999999997,-0.18553599999999998,0.343044
-1.0069569999999999,0.301526,-0.088779,-0.642253,-0.024204,0.184478
0.30204000000000003,0.080966,0.6561560000000001,-0.390806,0.074514,0.33219299999999996
-0.23720100000000002,0.034798,0.535837,-0.423879,-0.07749500000000001,0.286775
-0.035873,0.186057,0.5906239999999999,-0.293336,-0.049264999999999996,0.36251
-0.713263,-0.033785,-0.097505,-0.577856,-0.033723,0.20792
0.34567600000000004,-0.32163800000000003,0.296614,0.183844,0.007896,0.46590200000000004
0.202449,-0.365246,0.509891,0.111616,0.038848,0.422494
-0.45883599999999997,0.301525,0.671288,-0.24856599999999998,-0.008006000000000001,0.309553
0.332368,0.005104,0.94978,-0.14874500000000002,0.216324,0.379211
-0.061713,-0.110573,0.764031,-0.264427,-0.092288,0.320683
-0.46731999999999996,0.19784100000000002,0.44696800000000003,-0.322209,-0.19533599999999998,0.291517
-0.334685,0.060435,0.7722399999999999,-0.405719,-0.009004,0.375104
-0.39089,0.226805,0.159364,-0.336439,-0.073656,0.284853
0.24543600000000002,0.07917300000000001,0.7693760000000001,-0.109999,-0.11723299999999999,0.370677
-0.017207,0.147062,0.548667,-0.357522,-0.058878,0.318475
0.255841,-0.174033,1.068268,-0.259151,-0.269023,0.388947
-0.278792,-0.036475,0.385782,-0.266363,-0.085461,0.297541
-0.318628,0.22096500000000002,0.291338,-0.348972,0.143425,0.28416399999999997
-0.513885,0.20756799999999997,0.941378,-0.198474,0.36649899999999996,0.362446
0.13180999999999998,0.10828900000000001,0.830249,-0.271936,0.270926,0.337789
-0.35440900000000003,0.095473,0.5638,-0.362967,0.294271,0.32593
-1.0653110000000001,0.03343,-0.23244299999999998,-0.700597,0.013857,0.174475
0.135344,0.029365,0.655123,-0.03177,-0.12072100000000001,0.395475
0.107635,-0.429341,0.9848530000000001,-0.41289499999999996,-0.22784899999999997,0.398447
-0.28694400000000003,-0.32616999999999996,1.010649,-0.214768,0.37672,0.37554699999999996
0.078502,-0.389365,0.710594,-0.24563000000000001,-0.311679,0.39184
-0.22462800000000002,0.200494,0.526636,-0.24354800000000001,-0.023798,0.300271
-0.05285499999999999,-0.24380100000000002,0.779799,-0.37907399999999997,-0.07965599999999999,0.343147
0.290267,-0.388981,0.969093,-0.244378,0.26898299999999997,0.364282
-0.459467,-0.229256,0.258604,-0.429429,0.499125,0.311241
0.027929000000000002,0.23275,0.8581610000000001,0.013713,0.145555,0.383498
0.178344,-0.6326729999999999,0.44214499999999995,-0.367734,0.38698,0.412387
0.159742,-0.070244,0.634063,0.098317,-0.283215,0.401522
0.17896800000000002,-0.596892,0.746954,0.134998,0.47791000000000006,0.440308
-0.668514,-0.569046,-0.002037,-0.43000200000000005,-0.093669,0.287804
0.714296,-0.034872,0.49882600000000005,0.340992,0.47066199999999997,0.47588
-0.268989,0.014884999999999999,0.6418729999999999,-0.359867,-0.02791,0.343804
-0.762768,0.023143,0.348567,-0.48811800000000005,-0.260182,0.251943
0.37408800000000003,-0.598402,0.950127,-0.096419,-0.30074,0.390941
-0.9106270000000001,-0.134377,0.10578299999999999,-0.6636,-0.002653,0.195824
0.723154,0.06892999999999999,0.563854,-0.020132,0.133649,0.309704
-0.384612,-0.314867,0.402661,-0.305559,0.412221,0.370192
0.725047,-0.518992,0.799188,-0.19521,-0.45861599999999997,0.361603
0.554251,0.12086500000000001,0.594594,-0.403988,0.317444,0.375571
0.079907,0.236296,0.615768,-0.13744,-0.203529,0.397537
-0.682355,0.177932,0.32506599999999997,-0.441985,-0.179895,0.270404
-0.188614,-0.028584,0.40744400000000003,-0.009885,-0.31597800000000004,0.385121
-1.062927,0.218625,-0.12003299999999999,-0.528308,-0.18325,0.189392
0.658066,-0.369421,0.606607,-0.006113,0.26103200000000004,0.419494
-0.035965,-0.21571700000000002,0.538347,-0.22138200000000002,-0.09136799999999999,0.309776
0.822708,0.095426,0.078725,-0.8425799999999999,-0.113917,0.22109600000000001
0.489568,0.240576,-0.22339499999999998,-0.7753399999999999,0.218477,0.185411
-0.70327,0.19398800000000002,-0.020368999999999998,-0.5574979999999999,-0.150386,0.21129699999999998
-0.647833,0.078002,0.064578,-0.438195,-0.236713,0.239454
-0.697175,-0.02187,0.235803,-0.412182,0.110062,0.241925
0.221575,0.038572,0.387894,-0.336573,0.20564200000000002,0.41694499999999995
-1.2651860000000001,0.078196,-0.216362,-0.5290100000000001,0.0037799999999999995,0.15551700000000002
0.7189260000000001,-0.46764799999999995,-0.024831,0.27109099999999997,-0.088668,0.431688
0.493224,0.075514,0.926848,-0.550269,0.051863,0.316871
-0.530543,-0.428494,0.553705,-0.390297,0.063013,0.30304200000000003
0.8164710000000001,0.16455899999999998,0.569691,0.262594,0.16947,0.507525
-0.283534,-0.31882,0.896014,-0.226979,0.187041,0.387204
-0.179059,0.008294,0.761128,-0.170167,0.294013,0.384384
-0.9361809999999999,0.313261,-0.05325,-0.603455,-0.041408,0.191618
-0.6947369999999999,-0.222715,0.404321,-0.46915100000000004,0.162846,0.271764
0.7950510000000001,-0.44860200000000006,0.053016999999999995,0.212437,-0.576059,0.524138
0.024447,-0.283445,0.363977,-0.271457,-0.082051,0.323277
1.088083,-0.13814300000000002,0.45640200000000003,-0.5245770000000001,-0.529852,0.339397
-1.106415,0.114079,-0.219554,-0.6427039999999999,0.032527999999999994,0.179053
0.220944,-0.5952069999999999,0.882581,-0.020219,-0.115774,0.377619
-1.307221,0.169106,-0.171355,-0.640803,-0.026392000000000002,0.17788099999999998
-0.327646,0.27739,0.929358,0.120699,0.537053,0.43085200000000007
-0.656903,0.127946,-0.011081,-0.602262,-0.132198,0.263831
-0.289196,0.304766,0.45435200000000003,-0.48365,-0.17022,0.31050500000000003
0.37798000000000004,0.07119099999999999,0.9462959999999999,0.135875,0.07348400000000001,0.42848800000000004
-0.48708900000000005,0.017758000000000003,0.321563,-0.52584,0.061966999999999994,0.246308
0.456193,-0.669399,1.070015,0.31098899999999996,0.30644299999999997,0.44430699999999995
-0.8599120000000001,0.240252,-0.22364699999999998,-0.560317,-0.14777200000000001,0.172263
-0.8786649999999999,0.13563499999999998,-0.10668399999999999,-0.555813,-0.17532999999999999,0.210846
-0.324425,-0.73964,0.631268,-0.36186199999999996,-0.093763,0.374342
0.11745,0.014334,0.857759,-0.264538,0.20925500000000002,0.353172
-0.625599,-0.203415,0.416652,-0.33469,-0.030039999999999997,0.286557
-0.955067,-0.165697,-0.21765,-0.6741510000000001,-0.264919,0.19952
0.070737,-0.311945,0.731705,0.281677,0.43939700000000004,0.434271
-1.0979299999999999,0.124355,0.11295899999999999,-0.663425,-0.034893,0.22163400000000003
-0.64446,-0.49965,0.819436,-0.30140100000000003,0.189959,0.344522
-0.363103,0.216583,0.259468,-0.427224,0.081505,0.26723
-0.173931,-0.201603,0.7055739999999999,-0.26183,-0.069911,0.321269
0.755482,-0.728284,-0.15015499999999998,0.23873200000000003,-0.42709300000000006,0.626688
-0.9563290000000001,-0.126608,0.050226,-0.45695699999999995,-0.141561,0.22147199999999997
-0.838578,0.09614600000000001,-0.10350699999999999,-0.701674,-0.322493,0.213236
-0.39753299999999997,-0.263941,0.975317,-0.370026,0.005649,0.314372
-0.9219579999999999,0.05193,0.063742,-0.540578,-0.02436,0.246437
-0.553706,-0.08705,0.004945000000000001,-0.391946,-9.4e-05,0.20027899999999998
-0.43137200000000003,0.158675,0.544038,-0.30180999999999997,0.075309,0.302714
-0.439799,0.053199,0.48874700000000004,-0.420832,0.007334,0.304379
-0.033859,0.213977,0.525367,-0.276586,-0.246403,0.278764
-1.116239,0.043655,-0.163493,-0.6422359999999999,0.040214,0.173377
-0.367694,0.027691000000000004,0.28275100000000003,-0.284639,-0.09274099999999999,0.23369
0.312633,-0.26714,0.803329,0.003157,0.30888499999999997,0.402546
0.08292100000000001,-0.254897,0.899957,-0.387332,-0.20593899999999998,0.361441
-0.699324,-0.028035,0.023197,-0.5411100000000001,-0.26390399999999997,0.226792
-0.395394,-0.142985,0.015484999999999999,-0.299933,0.077861,0.240064
0.171557,-0.057353999999999995,0.908983,0.174996,0.08699,0.43519399999999997
-0.817659,-0.153526,-0.059039,-0.600162,-0.44801199999999997,0.260571
0.005109000000000001,0.27665300000000004,0.813453,-0.22013600000000003,0.18783699999999998,0.371516
-0.257461,-0.37643699999999997,0.752912,-0.28991999999999996,0.206438,0.34526999999999997
-0.9223180000000001,0.023126,-0.002745,-0.604092,-0.09728200000000001,0.21691799999999997
-0.8461290000000001,0.24931599999999998,0.132003,-0.634633,-0.363183,0.227454
0.224537,0.097925,0.7945260000000001,-0.157096,0.185473,0.42232200000000003
-0.8660469999999999,0.033511,0.268071,-0.5597850000000001,-0.077253,0.229293
-0.617618,-0.267125,0.198997,-0.614111,-0.26324899999999996,0.25488099999999997
-0.087434,-0.28210999999999997,0.525516,-0.331321,-0.170976,0.30585500000000004
-0.16886400000000001,0.026560000000000004,0.859416,0.037545999999999996,0.34462,0.367028
0.771632,-0.464765,0.47006800000000004,0.28988200000000003,0.160942,0.45970600000000006
-0.794466,-0.00022400000000000002,-0.027701999999999997,-0.812928,-0.082098,0.229557
-0.029115,-0.020308,0.365906,-0.049713,0.39273800000000003,0.275503
0.139443,-0.658993,0.796533,-0.111818,0.06350399999999999,0.35922800000000005
-0.249245,-0.056059000000000005,0.36480799999999997,-0.36434099999999997,-0.061024,0.360025
0.832569,-0.484995,-0.11010999999999999,0.32159899999999997,0.24524,0.466096
1.199072,-0.30706999999999995,-0.014222,0.297942,0.40082199999999996,0.544337
0.23004699999999997,-0.311227,0.738513,0.009146,0.23475300000000002,0.41379799999999994
-0.134678,-0.60901,0.3554,-0.202229,0.027683,0.40052600000000005
-0.427179,0.182858,0.359756,-0.598232,0.08258099999999999,0.24988600000000002
-1.009754,0.154691,0.091136,-0.540871,-0.119527,0.20621399999999998
-0.24332600000000001,0.177148,0.580209,-0.388361,-0.05557,0.285538
-0.9745360000000001,0.166179,0.094525,-0.556814,-0.149957,0.221205
-0.080729,-0.40284200000000003,0.688643,0.217759,0.417012,0.447957
-0.360956,-0.361981,0.132415,-0.279229,0.30512399999999995,0.224631
-0.617103,0.157049,0.218781,-0.5074529999999999,-0.150105,0.233366
0.852634,-0.348261,0.117319,0.254827,0.38155,0.590052
-0.380414,-0.053709,0.17242000000000002,-0.186678,0.31080399999999997,0.24500999999999998
0.750635,-0.611191,0.29933899999999997,0.22950900000000002,-0.199026,0.415268
-0.186924,-0.157028,0.825667,-0.41031000000000006,-0.118575,0.338169
-0.845101,-0.19780599999999998,-0.124549,-0.595647,-0.023438999999999998,0.20877800000000002
-0.404432,-0.32069699999999995,0.11587,-0.26266,0.416029,0.189487
-0.43429700000000004,-0.344256,0.145377,-0.292727,0.029102999999999997,0.330771
0.032374,-0.651596,0.5604,-0.236109,-0.12395899999999999,0.32624000000000003
-0.472421,0.022729,0.161742,-0.438698,0.158117,0.256635
-1.00195,0.050825,-0.112229,-0.673619,-0.039645,0.19168
-0.099069,0.16159,0.734346,-0.242565,0.12670399999999998,0.354038
0.198375,-0.409045,0.8346049999999999,0.08872000000000001,0.277964,0.37061
-0.78161,0.037708,0.33825,-0.29387399999999997,-0.06082100000000001,0.26551199999999997
-0.7915810000000001,-0.004388,0.461265,-0.478696,0.122234,0.262193
-0.29459,0.152354,0.339534,-0.40622199999999997,0.097445,0.26314899999999997
-0.599576,0.22083699999999998,0.07877999999999999,-0.497007,-0.13876,0.23083499999999998
-0.557821,0.14457899999999999,-0.006455,-0.494171,-0.036781,0.232519
0.179757,-0.555591,0.806806,-0.217376,0.258972,0.405393
-0.102224,0.140674,0.734109,-0.180004,-0.119691,0.30700900000000003
0.074076,-0.43352299999999994,0.8781559999999999,-0.113514,0.103617,0.309485
-1.484768,0.146636,-0.20936100000000002,-0.656076,-0.074627,0.18624000000000002
0.206461,0.22215300000000002,0.8201940000000001,-0.23895100000000002,0.026277999999999996,0.352089
-0.483789,0.14565699999999998,0.185634,-0.435458,-0.0664,0.26765100000000003
0.011704,-0.041958999999999996,0.9739270000000001,0.12019,0.288981,0.34128200000000003
0.813082,-0.09752899999999999,0.558612,-0.55562,-0.26055700000000004,0.32688
-0.009309,0.22673800000000002,0.58853,-0.23213699999999998,-0.125582,0.31550900000000004
0.344904,-0.089369,0.6679609999999999,0.30090100000000003,-0.106629,0.469913
-1.0527790000000001,0.23533099999999998,0.031409,-0.686304,-0.250219,0.191697
-0.351134,0.31532899999999997,0.318915,-0.250233,-0.054890999999999995,0.228663
0.240536,-0.01544,0.546084,0.20959499999999998,0.45803,0.44970200000000005
0.219491,-0.428584,0.835367,0.124056,0.299764,0.42805200000000004
-0.5186430000000001,-0.016287,0.223268,-0.527215,-0.180792,0.271187
-0.013618,-0.25785399999999997,0.887473,-0.193696,-0.092046,0.37760900000000003
0.7256239999999999,0.007781000000000001,1.168552,0.340852,0.00955,0.444454
-1.156618,-0.010962000000000001,-0.131389,-0.587313,0.044808999999999995,0.194682
-0.352496,0.14790999999999999,0.296431,-0.48644499999999996,-0.014302,0.272958
0.730586,0.177782,0.280555,0.22291799999999998,-0.188197,0.40566399999999997
0.009937,-0.5774600000000001,0.7038770000000001,-0.255496,-0.007826000000000001,0.336214
-0.732785,-0.181568,-0.153625,-0.757778,0.175688,0.18546700000000002
-0.24283400000000002,0.20992800000000003,0.594634,-0.416246,-0.014053,0.294858
0.012757,-0.625378,0.71813,-0.22216599999999997,0.14543,0.312581
-0.373168,-0.138496,0.379116,-0.49354499999999996,0.037467,0.314635
0.37044699999999997,-0.057339,0.92981,-0.126199,0.44851800000000003,0.395192
-0.622542,0.041622,0.504853,-0.441968,-0.10861900000000001,0.327414
-0.35502100000000003,-0.149643,0.283995,-0.315799,0.296651,0.296906
-0.755655,-0.296829,-0.21806199999999998,-0.709557,-0.010643000000000001,0.214711
-0.43306999999999995,-0.0912,0.219073,-0.49062700000000004,-0.008583,0.24931599999999998
0.823451,-0.624612,0.675487,0.24775,0.312404,0.44664799999999993
-0.10069199999999999,0.0399,0.617084,-0.16025999999999999,0.14266099999999998,0.33820100000000003
-0.494155,-0.006026,0.159962,-0.394993,-0.083191,0.200822
0.5606180000000001,-0.584202,0.139904,0.13198,-0.060765999999999994,0.422543
-0.425782,-0.30537800000000004,0.631706,-0.244858,0.059204999999999994,0.31493699999999997
0.588685,-0.331505,0.47418299999999997,0.254271,0.527753,0.431993
-0.11146199999999999,-0.054576,0.192726,-0.180654,0.154552,0.31711300000000003
-0.01295,0.30543200000000004,1.0691620000000002,-0.043204,0.35151,0.387538
0.729697,-0.524737,-0.041616,0.21166500000000002,-0.267392,0.49665
0.32202800000000004,-0.48631499999999994,0.944815,-0.343925,0.487749,0.302223
0.762313,-0.7311810000000001,-0.082348,-0.47367200000000004,-0.076309,0.46804700000000005
0.387338,0.195984,0.648269,0.14994100000000002,0.479494,0.432554
-0.456528,0.17761300000000002,0.31698899999999997,-0.6227550000000001,-0.057169000000000005,0.252029
0.369508,-0.11809800000000001,1.2052450000000001,0.154105,-0.237852,0.43981099999999995
-0.301307,-0.036279,0.414332,-0.377793,-0.130528,0.296385
-0.424465,-0.029197000000000004,0.42118999999999995,-0.278492,0.066586,0.319997
0.266417,-0.210664,0.7914329999999999,-0.062895,0.25117,0.408539
0.781334,-0.526383,0.488437,0.234252,0.22571,0.508057
-0.25264200000000003,0.160682,0.534027,-0.25254899999999997,-0.137402,0.278619
-0.404503,0.212653,-0.0037560000000000002,-0.828204,-0.401829,0.25506599999999996
0.08404199999999999,0.26837300000000003,0.53213,-0.023366,-0.091633,0.415969
0.513835,-0.150836,0.534655,-0.07354,0.455041,0.308003
-1.141129,0.301469,-0.165613,-0.617877,-0.042641000000000005,0.18424400000000002
-0.615949,0.13380799999999998,0.073625,-0.30958800000000003,-0.062216999999999995,0.220216
0.376593,-0.246248,-0.070772,-0.6104729999999999,0.14844200000000002,0.439956
-0.8778020000000001,0.306304,-0.13383699999999998,-0.6891930000000001,-0.129249,0.18271800000000002
-0.89061,0.000536,0.197479,-0.494949,-0.038225,0.246626
-0.678759,0.000712,-0.081964,-0.490282,-0.000726,0.183901
0.47561800000000004,0.21709699999999998,0.36093400000000003,0.248335,0.19986800000000002,0.439575
0.131172,-0.182555,0.596892,-0.079318,0.276863,0.368218
0.13108699999999998,0.195218,1.030889,-0.07256900000000001,0.21418600000000002,0.371576
0.009037,0.044424,1.021342,0.080046,0.43419300000000005,0.421652
-0.22143200000000002,-0.14261600000000002,0.530251,-0.46134899999999995,0.045363,0.309591
-0.62048,-0.401388,0.363619,-0.525524,-0.20458199999999999,0.264783
-0.21966100000000002,-0.547806,0.8419479999999999,-0.158377,0.17286400000000002,0.379129
0.122928,-0.053232,0.875617,-0.210258,0.405823,0.378292
-0.8089189999999999,-0.023359,0.084595,-0.588805,0.004884,0.23640799999999998
-0.002663,-0.643666,0.585123,-0.09486900000000001,-0.133907,0.337852
0.32960900000000004,-0.26615,0.917333,-0.140978,-0.018461,0.419206
-0.070999,-0.141312,0.8081699999999999,-0.162377,0.15320899999999998,0.323824
0.40768899999999997,-0.61544,0.358132,0.047237,0.409467,0.374739
-0.870383,0.056586000000000004,-0.148324,-0.602162,-0.188041,0.188607
-0.49927,0.131226,0.37632899999999997,-0.341614,-0.19113,0.29049899999999995
-0.299417,-0.338591,0.534804,-0.322303,0.050646,0.297659
-0.316231,-0.052275999999999996,0.754422,-0.347013,0.10548900000000001,0.331413
-0.9843639999999999,0.20910900000000002,0.082194,-0.228225,0.13433499999999998,0.18526900000000002
0.365063,-0.189122,1.014965,-0.202878,0.07838400000000001,0.337325
-0.344954,-0.171405,0.42830100000000004,-0.381173,-0.262094,0.296319
-0.03337,-0.092098,0.533779,-0.114818,0.075224,0.383236
-0.230584,-0.45362600000000003,0.679843,-0.256759,-0.028970999999999997,0.352001
0.18868900000000002,-0.245927,0.6635979999999999,-0.05499400000000001,-0.438641,0.314897
-0.17952100000000001,0.05775,0.6912510000000001,-0.313782,-0.06325499999999999,0.317714
-0.47214399999999995,0.24999899999999997,0.856358,-0.25851999999999997,-0.01378,0.311369
0.022272999999999998,0.086083,0.731034,-0.23433099999999998,-0.19180899999999998,0.327049
-0.777908,0.22763000000000003,0.002329,-0.608338,-0.126167,0.21204299999999998
-0.32839,-0.236996,0.40066599999999997,-0.348697,-0.14383900000000002,0.36647399999999997
-0.19026500000000002,-0.291626,0.611707,-0.274018,0.076667,0.33857800000000005
-0.337188,-0.012765,0.574357,-0.392613,-0.035736000000000004,0.359191
-0.170845,-0.005407,0.8286290000000001,-0.317279,0.225593,0.36585300000000004
-0.7209369999999999,0.236375,0.19033599999999998,-0.4689,-0.18563,0.247558
0.179519,0.071764,0.942367,0.19712000000000002,0.200625,0.455693
-0.124528,-0.282511,0.578177,-0.07227,0.32385,0.362186
0.7074560000000001,-0.399727,0.9490649999999999,0.310048,-0.07521599999999999,0.43496999999999997
0.361038,-0.634452,0.537836,0.306159,0.043318999999999996,0.45896800000000004
-0.329171,-0.6784720000000001,0.568466,-0.357025,0.08819099999999999,0.36601100000000003
-1.0711959999999998,0.29785100000000003,0.18695799999999999,-0.5344260000000001,-0.062163,0.22121500000000002
-0.22021999999999997,-0.354961,0.947058,-0.272123,-0.00895,0.352749
-0.08583099999999999,-0.23060100000000003,0.605615,-0.048853,0.20327,0.414578
0.368805,-0.527478,1.078639,0.012128,0.066781,0.448169
0.006252000000000001,0.273185,0.50003,-0.00013000000000000002,-0.41791000000000006,0.352311
0.13625299999999999,-0.689174,1.063409,0.019924,0.396289,0.43605600000000005
0.9248959999999999,-0.150332,0.831485,0.318265,0.11667000000000001,0.456313
-0.06807200000000001,0.29439,0.714964,-0.32654299999999997,0.07148600000000001,0.35386599999999996
-0.760013,-0.103051,0.130671,-0.47042,0.095588,0.263521
-0.626505,-0.10232999999999999,0.016597,-0.544818,-0.179973,0.230143
-0.830573,0.142484,-0.007911,-0.5571119999999999,-0.089425,0.216889
-0.763691,0.196115,-0.07242799999999999,-0.6490020000000001,-0.052613,0.192498
0.18194100000000002,-0.009156999999999998,0.654325,0.008491,0.253745,0.411145
-0.263804,-0.093395,0.392458,-0.228365,0.241323,0.29377600000000004
-0.067441,-0.007817000000000001,0.7676430000000001,-0.329619,0.47066199999999997,0.341159
-0.305625,-0.216915,0.499662,-0.301225,0.019022,0.287573
-0.38169899999999995,0.054604999999999994,0.732679,-0.341579,0.16855699999999998,0.354087
-0.5532159999999999,-0.180748,0.142261,-0.522647,0.028963,0.233488
0.531216,-0.46293900000000004,0.622863,0.332623,0.500397,0.474523
