z_spec,mag_r,u-g,g-r,r-i,i-z
0.417771,-0.040306,0.049717000000000004,0.730013,-0.285855,0.002239
0.317369,-0.11634000000000001,0.19323099999999999,0.547624,-0.336146,-0.077659
0.28255399999999997,-0.646512,0.151161,0.079276,-0.438371,0.067858
0.314562,-0.01487,0.024786000000000002,0.651413,-0.17610399999999998,-0.407244
0.374281,-0.004524,-0.260252,0.765505,0.042172,-0.084798
0.365674,0.258386,0.020617,1.053183,-0.271726,-0.11991700000000001
0.20615799999999998,-0.6030909999999999,0.11078699999999998,0.115568,-0.420153,0.346235
0.189349,-0.690872,0.06001,-0.042758,-0.715178,-0.079921
0.310166,0.174784,-0.097176,1.097055,-0.369044,0.28373699999999996
0.190618,-0.780403,0.131701,-0.22839,-0.564574,-0.135023
0.382129,0.260246,0.289611,0.796744,-0.17090999999999998,-0.000773
0.201517,-0.8881620000000001,0.028283999999999997,0.038362,-0.572435,0.071798
0.27574099999999996,-0.668758,0.240983,0.40108499999999997,-0.42990200000000006,-0.005525
0.19810899999999998,-0.758912,-0.06629199999999999,-0.117318,-0.7483850000000001,-0.07257899999999999
0.223768,-0.659551,-0.015216999999999998,0.069492,-0.667004,-0.151884
0.263898,-0.509716,-0.04106,0.368128,-0.381641,-0.11095999999999999
0.23920999999999998,-0.915723,-0.112631,-0.131543,-0.666829,-0.19278399999999998
0.233837,-0.69506,0.108421,0.031029,-0.733009,-0.046527
0.403473,0.427412,-0.710882,0.8367100000000001,0.048354,-0.06339600000000001
0.299668,-0.13782,-0.11061900000000001,0.457741,-0.26014,-0.301356
0.436145,0.8159350000000001,-0.216587,0.81276,0.280215,-0.161528
0.49456700000000003,0.668388,-0.137025,-0.21545300000000003,0.17848699999999998,-0.05274500000000001
0.30343600000000004,0.28737199999999996,0.293721,0.520934,-0.382238,-0.15914
0.186499,-0.9417909999999999,-0.046314,-0.21704,-0.689006,-0.027574
0.235263,-0.837566,0.19578399999999999,0.11989100000000001,-0.5296420000000001,-0.253098
0.285478,-0.395964,0.276851,0.519256,-0.413375,-0.257709
0.252357,-0.775645,0.0882,0.212524,-0.509494,-0.046776
0.41558999999999996,0.364109,-0.648093,0.835455,0.02096,0.46101800000000004
0.336119,0.171821,-0.626498,0.406073,-0.38284,-0.24383600000000002
0.433892,0.356607,-0.031729,0.8894290000000001,0.21504600000000001,0.26298299999999997
0.256535,-0.371528,-0.399687,-0.154829,-0.564224,0.10976500000000002
0.426046,0.334144,-0.707002,0.6774899999999999,0.174551,0.212508
0.480862,0.5472859999999999,-0.549601,0.178801,0.33810300000000004,-0.194719
0.311776,-0.120493,0.171756,0.569199,-0.209492,-0.104
0.420725,0.311925,-0.41391400000000006,0.86905,0.065969,-0.062764
0.26295,-0.403615,0.267121,0.339129,-0.406479,-0.218104
0.379449,-0.107055,0.301158,0.820081,-0.325613,0.10629300000000001
0.276144,-0.509286,0.019948,0.1511,-0.436687,-0.35478000000000004
0.432068,-0.0007639999999999999,-0.645151,0.7211989999999999,0.287613,0.017789
0.34431100000000003,-0.09296900000000001,-0.25485599999999997,0.545475,-0.112321,0.043514
0.47606000000000004,0.177102,-0.6769109999999999,0.665134,0.315715,0.48353599999999997
0.344503,-0.335806,0.022515,0.780061,-0.120538,0.21261799999999997
0.178511,-1.244968,0.22496,-0.12026300000000001,-0.611613,-0.155949
0.402212,0.092785,0.06252100000000001,0.973693,-0.106794,0.214061
0.33289,-0.147826,0.248152,0.731147,-0.294365,0.18701800000000002
0.253388,-0.072364,0.14475,0.42651700000000003,-0.10851300000000001,0.404879
0.22425599999999998,-0.78515,0.135878,-0.015911,-0.692462,-0.117498
0.340061,0.25061,-0.283577,1.0190139999999999,-0.19704100000000002,-0.357581
0.33426100000000003,-0.065815,-0.024232,0.6787890000000001,-0.081575,0.296573
0.23228000000000001,-0.800038,0.075161,0.002107,-0.61497,-0.369628
0.384492,-0.25204499999999996,0.085625,0.563854,-0.348077,0.303634
0.169049,-1.576022,0.122048,-0.200018,-0.6578689999999999,-0.076434
0.312293,-0.166731,0.08319299999999999,0.546084,-0.21226399999999998,0.060266
0.19696,-0.7656069999999999,0.16103699999999999,-0.137606,-0.626743,-0.14386300000000002
0.198169,-1.0239200000000002,0.305095,0.020613999999999997,-0.615883,0.193072
0.19479000000000002,-0.814044,0.16156900000000002,-0.030354000000000003,-0.597349,0.036071
0.317754,-0.028666000000000004,0.16185,0.9994709999999999,-0.441471,0.046167
0.42352,0.22233499999999998,0.153804,0.790094,0.004391,0.31934
0.255368,-0.472362,0.201236,0.185772,-0.367078,0.20982399999999998
0.26211599999999996,-0.44896,-0.543404,0.270894,-0.275901,0.113799
0.400376,-0.146226,-0.164661,0.862476,-0.135358,0.31303600000000004
0.261441,-0.57082,0.182901,0.23663499999999998,-0.5394899999999999,-0.064262
0.236583,-1.055887,0.305687,0.276024,-0.532402,0.202638
0.23527800000000001,-0.438704,0.018533,0.18390399999999998,-0.41023999999999994,0.261508
0.33279699999999995,0.13248,-0.018269,0.810381,-0.41725200000000007,0.476303
0.44196199999999997,0.364509,-0.503692,0.794694,0.13510899999999998,0.45728100000000005
0.408612,-0.11431199999999998,0.222156,0.600598,-0.06372,0.098803
0.437175,0.35468299999999997,-0.318154,0.764392,0.170335,0.42099899999999996
0.512087,0.6094149999999999,-0.302767,-0.200076,0.11938299999999999,-0.276825
0.47049300000000005,0.453991,-0.482151,0.040951999999999995,0.116932,0.303985
0.25513,-0.11233399999999999,-0.030715,-0.146029,-0.591758,0.150143
0.358962,-0.44511999999999996,-0.14763900000000002,0.8916540000000001,-0.264327,0.264325
0.285113,-0.321128,0.249117,0.3751,-0.386063,-0.057513
0.477071,0.7809560000000001,-0.400714,0.538325,0.308691,0.518718
0.438561,0.923234,-0.532325,0.282466,0.253915,0.051660000000000005
0.33970900000000004,-0.112615,0.107571,0.642464,-0.251636,-0.105896
0.383473,-0.008701,-0.332802,0.877397,-0.15146400000000002,0.29783699999999996
0.43914,0.087237,-0.697897,0.204484,0.20820300000000003,0.18473900000000001
0.193011,-0.891676,0.045531,-0.093099,-0.6620739999999999,-0.117693
0.21298499999999998,0.571987,-0.582448,-0.185579,0.07145499999999999,-0.055695
0.240375,-0.7230260000000001,-0.243641,-0.071848,-0.48297700000000005,-0.27563899999999997
0.370825,0.240285,0.032904,0.9148379999999999,-0.117069,-0.10860299999999999
0.21329299999999998,-1.224349,0.046595,0.07205299999999999,-0.5431630000000001,0.026435000000000004
0.441284,0.814978,-0.169938,0.270325,0.19725499999999999,-0.103867
0.408229,0.272374,-0.615333,0.677582,0.021223,-0.156487
0.194135,-0.8310559999999999,-0.019528,-0.08547,-0.654085,-0.00387
0.40000399999999997,-0.205373,0.182809,0.674948,-0.18701099999999998,0.100098
0.21229299999999998,-0.614266,-0.48214799999999997,0.013094999999999999,-0.307068,-0.09473
0.344959,0.787331,-0.290068,0.073742,0.10266199999999999,0.117677
0.290593,-0.429676,0.160143,0.5950310000000001,-0.426966,0.28729499999999997
0.33272199999999996,-0.487267,-0.10258199999999999,0.7310409999999999,-0.453437,0.031412999999999996
0.23566199999999998,-0.847958,0.22580999999999998,0.184324,-0.5141899999999999,-0.157486
0.216651,-0.675032,0.290556,0.07449299999999999,-0.512319,-0.11618699999999998
0.22736399999999998,-0.557767,0.272925,0.103646,-0.5237109999999999,-0.194954
0.317698,0.591337,-0.08753999999999999,0.300214,0.296626,0.485393
0.327612,0.036141,-0.068423,0.647867,-0.132983,-0.43718199999999996
0.28071599999999997,-0.35222600000000004,0.262088,0.39685,-0.268363,-0.115087
0.45191099999999995,0.634121,0.0821,0.5619649999999999,0.2392,0.404559
0.387614,-0.115023,-0.49124399999999996,0.8366180000000001,-0.043502,-0.191091
0.25565,-0.6952050000000001,0.204112,0.286147,-0.328023,0.0034020000000000005
0.456736,0.10874600000000001,-0.7278479999999999,0.662661,0.22668400000000002,-0.010776
0.348489,-0.13331400000000002,-0.477979,0.668169,-0.215873,-0.01985
0.241302,-0.41197799999999996,-0.118128,0.246711,-0.49452799999999997,0.00909
0.510826,0.622246,0.317377,0.291729,0.215484,0.109484
0.55048,0.840562,-0.369159,-0.222487,0.14335,-0.005804999999999999
0.37128,0.144353,0.101616,0.801428,-0.035162,-0.097742
0.48241000000000006,0.68387,-0.153082,0.453046,0.22609400000000002,0.28442399999999995
0.452874,0.194771,-0.345016,0.7164050000000001,0.23417600000000002,-0.137519
0.389516,0.135054,-0.044134,0.838253,-0.11039600000000001,0.142317
0.330563,-0.050618,0.27321799999999996,0.654741,-0.27817600000000003,-0.099989
0.331544,-0.038838,0.135021,0.536067,-0.295628,0.48444899999999996
0.213036,-0.47815100000000005,-0.024494,0.10884400000000001,-0.5224479999999999,-0.40171999999999997
0.48281,0.515239,-0.201426,0.212969,0.34623200000000004,-0.353173
0.302093,-0.384427,0.19876,0.412117,-0.489907,0.11138800000000001
0.22138000000000002,-0.7783770000000001,0.04598,-0.010818000000000001,-0.611093,-0.156823
0.42489499999999997,0.019308000000000002,-0.6461600000000001,0.9029379999999999,0.03978,0.223931
0.319521,0.063313,-0.404476,0.766038,-0.202965,-0.022105
0.43988999999999995,0.9408799999999999,-0.186908,0.561826,0.324733,0.37949
0.314081,-0.390877,0.215373,0.504667,-0.30953600000000003,0.173652
0.505484,0.8417040000000001,-0.427433,0.619251,0.23471399999999998,-0.135577
0.296437,-0.489724,0.280462,0.387941,-0.44655900000000004,-0.31281
0.35176999999999997,0.0046170000000000004,0.181576,0.711418,-0.289458,0.005711
0.310709,-0.206931,-0.06819299999999999,0.714366,-0.299494,-0.51037
0.32809699999999997,0.197021,-0.248915,0.897546,-0.287078,-0.055601
0.212695,-0.730533,-0.288941,-0.153041,-0.560867,-0.074936
0.166389,-0.8296819999999999,0.12091400000000001,-0.23106,-0.5311680000000001,0.041696
0.344196,-0.13805,-0.399229,0.651366,-0.307705,0.035961
0.502494,0.624016,-0.404439,0.160392,0.234077,0.259378
0.187026,-1.713484,0.20775500000000002,-0.10491099999999999,-0.605256,-0.16555799999999998
0.449212,0.23967,-0.07510399999999999,0.759949,0.171674,0.114275
0.2006,-0.8658239999999999,0.227471,-0.014882,-0.45385200000000003,-0.25781
0.225714,-0.9931200000000001,0.249777,0.156255,-0.550936,-0.115665
0.41586599999999996,-0.099039,-0.557719,0.764568,-0.047052,-0.163627
0.283359,-0.24411999999999998,0.174877,0.40125700000000003,-0.38362399999999997,-0.189297
0.44507399999999997,0.14109100000000002,-0.111898,0.91946,0.20671199999999998,0.256335
0.432234,0.634463,0.20390899999999998,0.23581,0.283911,0.38064499999999996
0.352066,-0.44986000000000004,-0.118951,1.108368,-0.304231,0.126314
0.25914299999999996,-0.564963,0.11358399999999999,0.358176,-0.5032300000000001,-0.005829
0.325785,0.034759,-0.43158100000000005,0.696471,-0.242992,-0.12182899999999999
0.306108,-0.402748,0.303514,0.31201999999999996,-0.337924,0.046198
0.41361400000000004,0.025647000000000003,-0.38782,0.9853270000000001,-0.098892,0.13484200000000002
0.331594,-0.145826,-0.5771029999999999,0.443046,-0.131749,0.306731
0.31190500000000004,-0.486649,-0.646285,0.587133,-0.280428,-0.09145299999999999
0.36145900000000003,-0.0034340000000000004,-0.175278,0.7024,-0.306793,0.232584
0.176342,-0.949109,-0.029936,-0.21701900000000002,-0.55465,-0.06835
0.176644,-1.2370729999999999,0.224275,-0.012121,-0.649195,0.015522999999999999
0.489404,0.822636,-0.550153,0.179271,0.197898,-0.205432
0.486937,0.686582,-0.624384,1.0221040000000001,0.312861,0.217455
0.320196,0.19103,-0.102176,1.039842,-0.243682,-0.31252199999999997
0.501853,0.7508729999999999,-0.011131,0.978374,0.31072,0.522221
0.290179,-0.215955,0.273064,0.40771399999999997,-0.422095,0.214709
0.339016,0.072364,-0.646315,0.457172,-0.097068,0.170336
0.375632,0.119698,0.246534,0.8950870000000001,-0.185596,-0.072189
0.27053299999999997,0.062362,-0.22152199999999997,0.817469,-0.21131100000000003,-0.147311
0.316272,0.016641,0.294152,0.631268,-0.217288,-0.037008
0.270417,-0.583687,-0.29152,0.21587699999999999,-0.44910900000000004,0.04715
0.238304,-0.394754,0.281821,0.251092,-0.467373,-0.002372
0.18746,-0.8991120000000001,0.003426,-0.228069,-0.739063,-0.020497
0.32287,-0.183589,0.243675,0.48433999999999994,-0.40282399999999996,0.075013
0.190191,-0.670343,0.060464,-0.08645900000000001,-0.40266,-0.10243900000000002
0.310782,-0.144095,-0.094487,0.7081569999999999,-0.334374,-0.15495799999999998
0.357669,0.188186,0.275828,0.796664,-0.079809,0.46424799999999994
0.20974,-0.6978979999999999,0.051851,-0.11195899999999999,-0.516687,-0.166911
0.32652600000000004,-0.181325,-0.224198,0.42558999999999997,-0.030045,0.22433699999999998
0.46374,0.832074,-0.708986,0.232344,0.328394,0.31327
0.285146,-0.738295,-0.16743,0.41861499999999996,-0.364008,0.120314
0.403968,-9.1e-05,-0.149411,0.728699,0.184634,-0.152773
0.266044,-0.945385,0.29042199999999996,0.41848,-0.31272300000000003,-0.341001
0.35236999999999996,-0.25671700000000003,0.012353,0.966685,-0.179344,0.120197
0.23988299999999999,-0.530646,0.26597800000000005,0.195768,-0.48238000000000003,-0.142341
0.354698,-0.367327,-0.436442,0.55314,-0.128638,0.266065
0.260677,-0.27478800000000003,-0.135935,0.5232399999999999,-0.457571,0.033839
0.363277,-0.268931,0.202924,0.9252969999999999,-0.197626,0.24507600000000002
0.182763,-0.8877459999999999,0.254342,-0.159484,-0.6390779999999999,-0.061475999999999996
0.432522,-0.09385,-0.642265,0.47852799999999995,0.00328,0.493461
0.44521400000000005,0.56799,-0.6876680000000001,0.381747,0.187318,0.289106
0.27161599999999997,-0.460373,0.22166599999999997,0.213589,-0.372751,0.235963
0.334309,-0.48868,-0.558722,0.273886,-0.38895799999999997,0.165257
0.33695,0.06693099999999999,-0.019857,0.523057,0.027019,0.574817
0.419725,0.14873499999999998,0.29706,0.649907,-0.00547,-0.036983999999999996
0.33615300000000004,0.196661,-0.73245,0.920905,-0.175396,0.28429899999999997
0.36238400000000004,0.01288,0.22018400000000002,1.159209,-0.400748,0.319785
0.32613000000000003,-0.323243,0.162306,0.819961,-0.299114,0.249383
0.401539,0.34207600000000005,-0.009176,0.7609560000000001,-0.0025570000000000002,-0.282474
0.294702,-0.30093200000000003,0.074607,0.364217,-0.403965,0.012023
0.275346,0.369298,-0.026774,1.0322129999999998,-0.193918,-0.190295
0.237895,-0.458425,-0.407516,0.073683,-0.090272,0.351635
0.298598,-0.462851,-0.343558,0.551374,-0.346796,-0.0009369999999999999
0.36835100000000004,0.042203,-0.5315489999999999,0.7624850000000001,-0.19858499999999998,0.263857
0.42589099999999996,0.449072,-0.272955,0.033842000000000004,0.307556,0.472074
0.5262140000000001,0.7280909999999999,-0.621505,-0.030307,0.182798,0.297197
0.27106399999999997,-1.168568,-0.6114149999999999,-0.215625,-0.588167,-0.23430900000000002
0.286015,-0.445054,0.21489,0.39005,-0.45865900000000004,-0.103625
0.326499,-0.175176,-0.362094,0.582336,-0.354083,0.443626
0.342534,0.21771100000000002,-0.016606,0.762912,-0.049672,-0.025655
0.192358,-0.706971,-0.021184,-0.15021700000000002,-0.7452439999999999,0.050894999999999996
0.27375900000000003,-0.658299,-0.399665,0.261121,-0.562797,0.028011
0.364956,-0.181504,0.177868,0.848369,-0.258286,0.031958999999999994
0.298669,-0.392005,0.070559,0.15196099999999998,-0.31994,0.262335
0.255757,-0.47485299999999997,0.024255000000000002,0.127603,-0.386127,0.13062100000000001
0.443637,0.5152899999999999,-0.727171,0.464924,0.32559299999999997,0.351744
0.355944,-0.035488,0.185074,0.702334,-0.189122,0.16077
0.43851999999999997,0.6725270000000001,0.024662,0.299521,0.20515,0.459575
0.327639,0.127021,-0.298906,0.546172,-0.224277,0.37145300000000003
0.335877,-0.00952,-0.283584,0.668337,-0.189385,-0.054665
0.408267,0.401938,-0.732622,0.810531,0.165925,0.444024
0.304503,-0.09269,0.20941500000000002,0.656014,-0.100062,0.169657
0.177068,-0.721141,-0.049185,-0.165872,-0.596314,-0.055773
0.398486,-0.096664,-0.36853600000000003,0.981606,0.01238,-0.004409000000000001
0.441879,0.383819,0.124101,0.664828,0.24306,0.40933400000000003
0.362578,0.311075,-0.21952600000000003,1.01989,-0.17818599999999998,0.446412
0.22322199999999998,-0.808654,0.03603,-0.02663,-0.657629,-0.12928
0.336706,-0.08023200000000001,0.24078400000000003,0.6177779999999999,-0.325905,0.19223800000000002
0.379519,0.265173,0.27979499999999996,0.9628399999999999,-0.241033,-0.339854
0.256297,0.719191,-0.217894,-0.189807,0.09333999999999999,-0.395821
0.307922,-0.44273900000000005,-0.672018,0.331271,-0.484375,0.134874
0.206472,-0.677492,0.17096,0.031383,-0.521629,0.050622
0.298464,-0.273949,-0.551338,0.35286100000000004,-0.363417,0.119378
0.239064,-0.770388,0.144547,0.308788,-0.328052,-0.084142
0.240135,-0.769887,-0.49587299999999995,-0.185203,-0.570458,0.069582
0.349136,-0.5833119999999999,0.16735999999999998,0.768296,-0.31150100000000003,-0.047376999999999996
0.439151,0.425059,-0.370462,1.04338,0.318575,0.256398
0.303898,-0.365973,-0.471354,0.373462,-0.35175,0.162385
0.45286000000000004,0.776895,-0.391381,-0.05074,0.301819,0.21484899999999998
0.21570999999999999,-0.696354,-0.271635,0.018702,-0.444775,-0.073281
0.247908,-0.628097,0.035224,-0.201656,-0.356885,-0.067601
0.32555300000000004,-0.290194,-0.694822,0.973259,-0.287411,-0.242798
0.38963600000000004,0.142454,-0.5757899999999999,1.013068,-0.193976,-0.061538999999999996
0.20114,-0.786522,0.036198,-0.091661,-0.623971,-0.170945
0.305357,0.238731,0.06866699999999999,0.792053,-0.098366,0.285002
0.247086,-0.439759,0.021509,0.37388499999999997,-0.330631,0.15521500000000002
0.194214,-0.865906,-0.012825999999999999,-0.103343,-0.567516,0.147061
0.255402,-0.407172,0.09522,0.37593499999999996,-0.454244,-0.107753
0.410067,0.18596400000000002,0.288535,0.838924,-0.14541700000000002,0.550372
0.408885,0.31956100000000004,-0.16151600000000002,0.982712,-0.044483999999999996,0.42561000000000004
0.479662,0.535283,-0.245746,0.42624300000000004,0.341834,0.349099
0.18929400000000002,-1.0306879999999998,0.18337,-0.11007,-0.6876369999999999,0.076269
0.43131,0.12881800000000002,-0.364254,0.8869959999999999,-0.10353,0.10126
0.246506,-0.8865360000000001,0.27226300000000003,0.30933499999999997,-0.526057,-0.04055
0.253685,-0.615291,0.076376,0.5099859999999999,-0.545614,0.116702
0.246442,-0.9182110000000001,-0.41184,-0.070159,-0.580599,0.077174
0.476749,0.5332979999999999,-0.410211,0.941243,0.325154,0.383297
0.519364,0.705436,0.13626,0.47420100000000004,0.29483000000000004,0.517001
0.380265,-0.119327,-0.558346,0.652745,-0.382904,0.05947
0.183543,-1.356213,0.279492,-0.053111,-0.4882,0.282376
0.162576,-1.060397,0.210452,-0.21517600000000003,-0.495598,0.100113
0.192217,-0.970023,0.099826,-0.031832,-0.759088,0.218953
0.189224,-0.87302,0.292986,-0.228631,-0.46803999999999996,0.353234
0.33534200000000003,-0.058911,0.21505,0.7166239999999999,-0.37600900000000004,-0.148045
0.320308,-0.23972600000000002,-0.26665,0.898108,-0.429709,0.032598
0.41287799999999997,-0.607395,0.084323,1.014381,0.016702,0.324911
0.410822,0.22804699999999997,0.087893,0.6551710000000001,0.196185,0.073601
0.288392,-0.188021,-0.216665,0.806729,-0.138551,0.052261
0.18544000000000002,-0.812488,0.258845,-0.19614,-0.653032,-0.11713900000000001
0.332017,0.5419930000000001,-0.36923,0.638787,-0.457139,-0.407595
0.25372100000000003,-1.116744,-0.35662,0.299394,-0.5649430000000001,-0.648162
0.482459,0.599374,-0.740546,0.379802,0.20588099999999998,0.474142
0.192891,-0.903078,0.179105,-0.194375,-0.7004630000000001,-0.279931
0.360509,0.059087,-0.131607,0.609584,-0.08418400000000001,0.21996
0.229927,-0.668099,0.261789,0.112598,-0.53618,-0.008084000000000001
0.22171799999999997,-0.853513,0.148821,0.176459,-0.581669,-0.10139400000000001
0.236283,-0.403371,0.129715,0.253803,-0.513371,-0.259847
0.506313,0.628289,-0.620695,0.662241,0.314902,0.343029
0.44384399999999996,0.296609,-0.514967,0.48544499999999996,0.33418400000000004,-0.238804
0.364747,0.284385,0.17116099999999998,0.794315,-0.097237,-0.06327100000000001
0.23314899999999997,-0.662848,-0.130904,-0.032974,-0.5538069999999999,0.097164
0.37751,-0.055232,-0.191633,0.739779,-0.10801600000000001,0.363752
0.209986,-0.819414,-0.150329,-0.016699000000000002,-0.522366,-0.220944
0.196523,-0.9739389999999999,0.21533400000000003,0.041857,-0.49161499999999997,-0.025616000000000003
0.275905,-0.221545,0.07786699999999999,0.36289699999999997,-0.316776,-0.20636100000000002
0.194267,-0.8691,0.032057,-0.133276,-0.550298,-0.200985
0.194046,-0.979766,0.30617,-0.085448,-0.474655,-0.155379
0.171368,-1.209989,-0.049484,-0.18953299999999998,-0.661828,0.15264
0.342098,-0.667204,0.12421099999999999,0.975302,-0.13238699999999998,0.038536
0.247239,-0.503458,0.068287,0.181172,-0.522776,0.16787
0.429696,0.067012,-0.727984,0.826535,0.115435,0.113916
0.419004,0.303818,-0.438255,1.1233,0.083585,-0.024141
0.478638,0.792337,-0.088848,-0.071564,0.10911300000000002,0.170024
0.229021,-1.201766,0.10250999999999999,0.130897,-0.526478,-0.034854
0.40847100000000003,0.68682,-0.5577489999999999,0.166324,0.28946700000000003,-0.31440999999999997
0.37554699999999996,-0.165037,0.303929,0.525097,-0.122982,0.223619
0.165331,-0.49967399999999995,-0.114166,0.277764,-0.760146,-0.571767
0.420521,0.850671,0.148782,0.31125,0.155158,0.5069899999999999
0.23357600000000003,-0.8313139999999999,0.068148,0.250552,-0.530472,-0.158141
0.44051599999999996,0.780762,0.13786900000000002,0.471779,0.216748,-0.485745
0.214414,-0.428522,0.12098699999999998,0.263682,-0.313103,0.301356
0.233425,-0.664166,-0.22541999999999998,0.286665,-0.5614859999999999,-0.226125
0.24647199999999997,-0.835356,0.033803,0.18396700000000002,-0.527595,-0.19037300000000001
0.341088,0.056167999999999996,0.303113,0.780091,-0.206118,0.167597
0.284831,-0.768241,-0.0744,-0.12426500000000001,-0.795553,-0.42990200000000006
0.42892399999999997,0.762467,0.001336,0.73485,0.269009,0.24336
0.28998,-0.537998,0.073513,0.519632,-0.406409,0.23281100000000002
0.233463,-0.984049,0.018515,0.182777,-0.5530470000000001,-0.03416
0.42236599999999996,0.265964,-0.018461,0.477357,0.08795900000000001,0.207148
0.37802600000000003,-0.15323299999999998,-0.667833,0.7981199999999999,-0.144118,-0.32858699999999996
0.45244700000000004,0.08421000000000001,0.129654,0.8914569999999999,0.088304,0.562443
0.41822700000000007,0.226435,0.17822000000000002,1.068417,-0.038367,0.044341000000000005
0.16166,-1.036146,0.217099,-0.232031,-0.6442829999999999,-0.156799
0.328179,0.22698200000000002,0.23764200000000002,0.9984860000000001,-0.136439,-0.527964
0.32831,-0.148587,-0.252424,0.678074,-0.24046599999999999,-0.217081
0.354867,0.397354,-0.5529310000000001,1.0639889999999999,0.130629,0.020895
0.253684,-0.31450100000000003,-0.583182,0.27371100000000004,-0.31053000000000003,-0.34679
0.209912,-0.563783,-0.052707000000000004,0.13331600000000002,-0.38568800000000003,-0.040331
0.450927,0.318766,0.119157,0.681908,0.131144,0.142497
0.39595199999999997,0.335215,-0.26761799999999997,1.13025,-0.20573200000000003,0.571267
0.376675,0.141361,0.130401,1.170182,0.08277799999999999,0.16888499999999998
0.028995999999999997,-0.9494299999999999,-0.720403,-0.153585,-1.009097,0.099879
0.418055,0.015976,-0.52276,0.998136,0.105896,0.269038
0.176285,-0.831828,-0.037653,-0.22063000000000002,-0.801272,0.006952
0.218804,-0.8867379999999999,0.24997800000000003,0.014653,-0.605057,-0.07751799999999999
0.319825,-0.381281,0.310566,0.652125,-0.31640799999999997,0.13421
0.269818,-0.956252,0.138209,0.38466500000000003,-0.468912,-0.056817999999999994
0.229677,-0.814258,0.234447,0.127391,-0.549006,0.013068999999999999
0.213211,-0.70844,-0.09152300000000001,0.148952,-0.341538,-0.06717999999999999
0.32991,-0.11763699999999999,-0.288055,0.808305,-0.266889,0.058511
0.331295,-0.116648,0.069726,0.767563,-0.167033,0.0016690000000000001
0.18055,-0.859469,-0.18717,-0.21426399999999998,-0.7175520000000001,-0.033824
0.179481,-0.73911,0.12179000000000001,-0.196574,-0.6813560000000001,-0.050108
0.367306,-0.348492,-0.461999,1.117456,-0.35899000000000003,-0.12393499999999999
0.21621700000000002,-0.710475,-0.018634,0.010376999999999999,-0.54624,0.028924000000000002
0.19801400000000002,-0.851635,0.13176500000000002,-0.082603,-0.577418,-0.06931
0.386534,0.171261,-0.13001,0.843886,-0.093699,0.20266199999999998
0.178324,0.18571500000000002,-0.294041,-0.077488,-0.39471799999999996,-0.09649400000000001
0.25745100000000004,-0.085556,-0.006904,0.41683400000000004,-0.444038,0.042274
0.198701,-0.805075,0.051562000000000004,-0.229444,-0.676823,-0.194212
0.230382,-0.645736,0.198155,-0.097702,-0.45123800000000003,0.014762
0.5435909999999999,0.6465,-0.228102,0.250282,0.242048,0.004463
0.18640299999999999,-1.2389379999999999,0.045344999999999996,-0.11621300000000001,-0.677338,-0.006726
0.231994,-0.656092,0.006973,0.20626,-0.611491,-0.08785599999999999
0.31816700000000003,-0.070398,0.269694,0.65582,-0.31863,0.23569
0.315554,0.054092999999999995,-0.302526,0.041372000000000006,0.15550899999999998,0.349559
0.23207399999999997,-0.553094,0.026381,-0.023952,-0.638347,-0.24200300000000002
0.288493,-0.551026,-0.222061,0.422216,-0.392847,0.251958
0.210627,-0.862649,-0.177877,0.034331,-0.52246,-0.012734
0.369215,-0.141549,-0.128308,0.66737,0.224187,-0.546175
0.17915599999999998,-0.757687,0.227148,-0.044782999999999996,-0.6486689999999999,0.10543499999999999
0.201272,-0.028886000000000002,-0.09977000000000001,-0.192098,-0.642493,0.051316999999999995
0.389583,0.189298,-0.079349,0.866872,-0.32635,0.054452999999999994
0.186871,-0.8931959999999999,0.22719,-0.095787,-0.586266,0.112995
0.448413,0.296331,-0.25724400000000003,0.263241,0.11557,-0.566056
0.44523,0.5896100000000001,-0.458413,0.31547800000000004,0.218029,0.177811
0.36647399999999997,-0.114954,-0.435414,0.641191,-0.148499,-0.12171199999999999
0.32409299999999996,0.3794,-0.11392200000000001,0.962807,0.07372999999999999,0.246153
0.392097,0.18653499999999998,-0.547115,0.8783200000000001,-0.246209,-0.102447
0.4719,0.726042,0.0006360000000000001,0.512649,0.25040500000000004,-0.05563200000000001
0.44565,0.699005,-0.241281,-0.14587999999999998,0.098919,0.510509
0.137087,-0.5877600000000001,0.230413,0.093248,-0.49551000000000006,-0.125082
0.437039,0.458081,-0.304249,0.9232100000000001,0.07824500000000001,0.398458
0.328845,0.072627,0.210498,0.400615,-0.41062600000000005,0.39229400000000003
0.36411,0.219824,-0.501931,0.8714870000000001,-0.384296,0.482451
0.417684,0.36948200000000003,0.014216,0.177757,-0.295213,0.42511099999999996
0.36090900000000004,0.051352999999999996,-0.47814399999999996,0.9272819999999999,-0.265438,-0.17044600000000001
0.41179,0.875072,-0.411499,0.49081499999999995,0.28423899999999996,-0.321245
0.22040900000000002,-0.24106599999999997,0.19858900000000002,0.048329000000000004,-0.364265,0.246629
0.261521,0.22259099999999998,-0.292231,0.09033300000000001,-0.718008,0.392278
0.270531,-0.014044999999999998,0.296501,0.242946,-0.398818,0.135248
0.18285,-0.732325,-0.080487,-0.050762,-0.43084399999999995,0.24810300000000002
0.17181400000000002,-0.666481,0.09754299999999999,-0.208952,-0.585956,0.086826
0.172209,-0.756093,0.07191,-0.066799,-0.5722649999999999,-0.092429
